,product,price,quantity,sales,date,region
1192,pink morsel,$3.00,577,"$1,731.00",2020-04-04,north
1193,pink morsel,$3.00,564,"$1,692.00",2020-04-04,south
1194,pink morsel,$3.00,574,"$1,722.00",2020-04-04,east
1195,pink morsel,$3.00,521,"$1,563.00",2020-04-04,west
1196,pink morsel,$3.00,599,"$1,797.00",2020-04-05,north
1197,pink morsel,$3.00,585,"$1,755.00",2020-04-05,south
1198,pink morsel,$3.00,537,"$1,611.00",2020-04-05,east
1199,pink morsel,$3.00,545,"$1,635.00",2020-04-05,west
1200,pink morsel,$3.00,584,"$1,752.00",2020-04-06,north
1201,pink morsel,$3.00,583,"$1,749.00",2020-04-06,south
1202,pink morsel,$3.00,594,"$1,782.00",2020-04-06,east
1203,pink morsel,$3.00,507,"$1,521.00",2020-04-06,west
1204,pink morsel,$3.00,584,"$1,752.00",2020-04-07,north
1205,pink morsel,$3.00,562,"$1,686.00",2020-04-07,south
1206,pink morsel,$3.00,500,"$1,500.00",2020-04-07,east
1207,pink morsel,$3.00,595,"$1,785.00",2020-04-07,west
1208,pink morsel,$3.00,537,"$1,611.00",2020-04-08,north
1209,pink morsel,$3.00,598,"$1,794.00",2020-04-08,south
1210,pink morsel,$3.00,578,"$1,734.00",2020-04-08,east
1211,pink morsel,$3.00,553,"$1,659.00",2020-04-08,west
1212,pink morsel,$3.00,550,"$1,650.00",2020-04-09,north
1213,pink morsel,$3.00,529,"$1,587.00",2020-04-09,south
1214,pink morsel,$3.00,543,"$1,629.00",2020-04-09,east
1215,pink morsel,$3.00,502,"$1,506.00",2020-04-09,west
1216,pink morsel,$3.00,598,"$1,794.00",2020-04-10,north
1217,pink morsel,$3.00,517,"$1,551.00",2020-04-10,south
1218,pink morsel,$3.00,501,"$1,503.00",2020-04-10,east
1219,pink morsel,$3.00,592,"$1,776.00",2020-04-10,west
1220,pink morsel,$3.00,553,"$1,659.00",2020-04-11,north
1221,pink morsel,$3.00,530,"$1,590.00",2020-04-11,south
1222,pink morsel,$3.00,505,"$1,515.00",2020-04-11,east
1223,pink morsel,$3.00,502,"$1,506.00",2020-04-11,west
1224,pink morsel,$3.00,574,"$1,722.00",2020-04-12,north
1225,pink morsel,$3.00,504,"$1,512.00",2020-04-12,south
1226,pink morsel,$3.00,591,"$1,773.00",2020-04-12,east
1227,pink morsel,$3.00,545,"$1,635.00",2020-04-12,west
1228,pink morsel,$3.00,516,"$1,548.00",2020-04-13,north
1229,pink morsel,$3.00,564,"$1,692.00",2020-04-13,south
1230,pink morsel,$3.00,566,"$1,698.00",2020-04-13,east
1231,pink morsel,$3.00,585,"$1,755.00",2020-04-13,west
1232,pink morsel,$3.00,507,"$1,521.00",2020-04-14,north
1233,pink morsel,$3.00,531,"$1,593.00",2020-04-14,south
1234,pink morsel,$3.00,548,"$1,644.00",2020-04-14,east
1235,pink morsel,$3.00,529,"$1,587.00",2020-04-14,west
1236,pink morsel,$3.00,600,"$1,800.00",2020-04-15,north
1237,pink morsel,$3.00,596,"$1,788.00",2020-04-15,south
1238,pink morsel,$3.00,588,"$1,764.00",2020-04-15,east
1239,pink morsel,$3.00,550,"$1,650.00",2020-04-15,west
1240,pink morsel,$3.00,568,"$1,704.00",2020-04-16,north
1241,pink morsel,$3.00,553,"$1,659.00",2020-04-16,south
1242,pink morsel,$3.00,548,"$1,644.00",2020-04-16,east
1243,pink morsel,$3.00,500,"$1,500.00",2020-04-16,west
1244,pink morsel,$3.00,578,"$1,734.00",2020-04-17,north
1245,pink morsel,$3.00,539,"$1,617.00",2020-04-17,south
1246,pink morsel,$3.00,528,"$1,584.00",2020-04-17,east
1247,pink morsel,$3.00,523,"$1,569.00",2020-04-17,west
1248,pink morsel,$3.00,541,"$1,623.00",2020-04-18,north
1249,pink morsel,$3.00,500,"$1,500.00",2020-04-18,south
1250,pink morsel,$3.00,526,"$1,578.00",2020-04-18,east
1251,pink morsel,$3.00,530,"$1,590.00",2020-04-18,west
1252,pink morsel,$3.00,587,"$1,761.00",2020-04-19,north
1253,pink morsel,$3.00,576,"$1,728.00",2020-04-19,south
1254,pink morsel,$3.00,572,"$1,716.00",2020-04-19,east
1255,pink morsel,$3.00,568,"$1,704.00",2020-04-19,west
1256,pink morsel,$3.00,555,"$1,665.00",2020-04-20,north
1257,pink morsel,$3.00,505,"$1,515.00",2020-04-20,south
1258,pink morsel,$3.00,575,"$1,725.00",2020-04-20,east
1259,pink morsel,$3.00,565,"$1,695.00",2020-04-20,west
1260,pink morsel,$3.00,585,"$1,755.00",2020-04-21,north
1261,pink morsel,$3.00,507,"$1,521.00",2020-04-21,south
1262,pink morsel,$3.00,543,"$1,629.00",2020-04-21,east
1263,pink morsel,$3.00,562,"$1,686.00",2020-04-21,west
1264,pink morsel,$3.00,538,"$1,614.00",2020-04-22,north
1265,pink morsel,$3.00,538,"$1,614.00",2020-04-22,south
1266,pink morsel,$3.00,523,"$1,569.00",2020-04-22,east
1267,pink morsel,$3.00,509,"$1,527.00",2020-04-22,west
1268,pink morsel,$3.00,588,"$1,764.00",2020-04-23,north
1269,pink morsel,$3.00,508,"$1,524.00",2020-04-23,south
1270,pink morsel,$3.00,537,"$1,611.00",2020-04-23,east
1271,pink morsel,$3.00,595,"$1,785.00",2020-04-23,west
1272,pink morsel,$3.00,572,"$1,716.00",2020-04-24,north
1273,pink morsel,$3.00,564,"$1,692.00",2020-04-24,south
1274,pink morsel,$3.00,502,"$1,506.00",2020-04-24,east
1275,pink morsel,$3.00,511,"$1,533.00",2020-04-24,west
1276,pink morsel,$3.00,546,"$1,638.00",2020-04-25,north
1277,pink morsel,$3.00,546,"$1,638.00",2020-04-25,south
1278,pink morsel,$3.00,585,"$1,755.00",2020-04-25,east
1279,pink morsel,$3.00,515,"$1,545.00",2020-04-25,west
1280,pink morsel,$3.00,504,"$1,512.00",2020-04-26,north
1281,pink morsel,$3.00,531,"$1,593.00",2020-04-26,south
1282,pink morsel,$3.00,558,"$1,674.00",2020-04-26,east
1283,pink morsel,$3.00,573,"$1,719.00",2020-04-26,west
1284,pink morsel,$3.00,510,"$1,530.00",2020-04-27,north
1285,pink morsel,$3.00,531,"$1,593.00",2020-04-27,south
1286,pink morsel,$3.00,547,"$1,641.00",2020-04-27,east
1287,pink morsel,$3.00,525,"$1,575.00",2020-04-27,west
1288,pink morsel,$3.00,596,"$1,788.00",2020-04-28,north
1289,pink morsel,$3.00,583,"$1,749.00",2020-04-28,south
1290,pink morsel,$3.00,527,"$1,581.00",2020-04-28,east
1291,pink morsel,$3.00,508,"$1,524.00",2020-04-28,west
1292,pink morsel,$3.00,560,"$1,680.00",2020-04-29,north
1293,pink morsel,$3.00,558,"$1,674.00",2020-04-29,south
1294,pink morsel,$3.00,591,"$1,773.00",2020-04-29,east
1295,pink morsel,$3.00,558,"$1,674.00",2020-04-29,west
1296,pink morsel,$3.00,593,"$1,779.00",2020-04-30,north
1297,pink morsel,$3.00,523,"$1,569.00",2020-04-30,south
1298,pink morsel,$3.00,530,"$1,590.00",2020-04-30,east
1299,pink morsel,$3.00,563,"$1,689.00",2020-04-30,west
1300,pink morsel,$3.00,585,"$1,755.00",2020-05-01,north
1301,pink morsel,$3.00,584,"$1,752.00",2020-05-01,south
1302,pink morsel,$3.00,547,"$1,641.00",2020-05-01,east
1303,pink morsel,$3.00,535,"$1,605.00",2020-05-01,west
1304,pink morsel,$3.00,529,"$1,587.00",2020-05-02,north
1305,pink morsel,$3.00,507,"$1,521.00",2020-05-02,south
1306,pink morsel,$3.00,535,"$1,605.00",2020-05-02,east
1307,pink morsel,$3.00,519,"$1,557.00",2020-05-02,west
1308,pink morsel,$3.00,560,"$1,680.00",2020-05-03,north
1309,pink morsel,$3.00,522,"$1,566.00",2020-05-03,south
1310,pink morsel,$3.00,573,"$1,719.00",2020-05-03,east
1311,pink morsel,$3.00,521,"$1,563.00",2020-05-03,west
1312,pink morsel,$3.00,523,"$1,569.00",2020-05-04,north
1313,pink morsel,$3.00,536,"$1,608.00",2020-05-04,south
1314,pink morsel,$3.00,526,"$1,578.00",2020-05-04,east
1315,pink morsel,$3.00,547,"$1,641.00",2020-05-04,west
1316,pink morsel,$3.00,529,"$1,587.00",2020-05-05,north
1317,pink morsel,$3.00,558,"$1,674.00",2020-05-05,south
1318,pink morsel,$3.00,500,"$1,500.00",2020-05-05,east
1319,pink morsel,$3.00,562,"$1,686.00",2020-05-05,west
1320,pink morsel,$3.00,507,"$1,521.00",2020-05-06,north
1321,pink morsel,$3.00,561,"$1,683.00",2020-05-06,south
1322,pink morsel,$3.00,589,"$1,767.00",2020-05-06,east
1323,pink morsel,$3.00,592,"$1,776.00",2020-05-06,west
1324,pink morsel,$3.00,519,"$1,557.00",2020-05-07,north
1325,pink morsel,$3.00,541,"$1,623.00",2020-05-07,south
1326,pink morsel,$3.00,519,"$1,557.00",2020-05-07,east
1327,pink morsel,$3.00,582,"$1,746.00",2020-05-07,west
1328,pink morsel,$3.00,560,"$1,680.00",2020-05-08,north
1329,pink morsel,$3.00,529,"$1,587.00",2020-05-08,south
1330,pink morsel,$3.00,565,"$1,695.00",2020-05-08,east
1331,pink morsel,$3.00,543,"$1,629.00",2020-05-08,west
1332,pink morsel,$3.00,558,"$1,674.00",2020-05-09,north
1333,pink morsel,$3.00,540,"$1,620.00",2020-05-09,south
1334,pink morsel,$3.00,520,"$1,560.00",2020-05-09,east
1335,pink morsel,$3.00,530,"$1,590.00",2020-05-09,west
1336,pink morsel,$3.00,541,"$1,623.00",2020-05-10,north
1337,pink morsel,$3.00,563,"$1,689.00",2020-05-10,south
1338,pink morsel,$3.00,552,"$1,656.00",2020-05-10,east
1339,pink morsel,$3.00,565,"$1,695.00",2020-05-10,west
1340,pink morsel,$3.00,558,"$1,674.00",2020-05-11,north
1341,pink morsel,$3.00,518,"$1,554.00",2020-05-11,south
1342,pink morsel,$3.00,560,"$1,680.00",2020-05-11,east
1343,pink morsel,$3.00,525,"$1,575.00",2020-05-11,west
1344,pink morsel,$3.00,500,"$1,500.00",2020-05-12,north
1345,pink morsel,$3.00,597,"$1,791.00",2020-05-12,south
1346,pink morsel,$3.00,538,"$1,614.00",2020-05-12,east
1347,pink morsel,$3.00,565,"$1,695.00",2020-05-12,west
1348,pink morsel,$3.00,589,"$1,767.00",2020-05-13,north
1349,pink morsel,$3.00,575,"$1,725.00",2020-05-13,south
1350,pink morsel,$3.00,567,"$1,701.00",2020-05-13,east
1351,pink morsel,$3.00,543,"$1,629.00",2020-05-13,west
1352,pink morsel,$3.00,552,"$1,656.00",2020-05-14,north
1353,pink morsel,$3.00,571,"$1,713.00",2020-05-14,south
1354,pink morsel,$3.00,579,"$1,737.00",2020-05-14,east
1355,pink morsel,$3.00,557,"$1,671.00",2020-05-14,west
1356,pink morsel,$3.00,511,"$1,533.00",2020-05-15,north
1357,pink morsel,$3.00,548,"$1,644.00",2020-05-15,south
1358,pink morsel,$3.00,520,"$1,560.00",2020-05-15,east
1359,pink morsel,$3.00,580,"$1,740.00",2020-05-15,west
1360,pink morsel,$3.00,589,"$1,767.00",2020-05-16,north
1361,pink morsel,$3.00,597,"$1,791.00",2020-05-16,south
1362,pink morsel,$3.00,503,"$1,509.00",2020-05-16,east
1363,pink morsel,$3.00,538,"$1,614.00",2020-05-16,west
1364,pink morsel,$3.00,522,"$1,566.00",2020-05-17,north
1365,pink morsel,$3.00,586,"$1,758.00",2020-05-17,south
1366,pink morsel,$3.00,556,"$1,668.00",2020-05-17,east
1367,pink morsel,$3.00,569,"$1,707.00",2020-05-17,west
1368,pink morsel,$3.00,546,"$1,638.00",2020-05-18,north
1369,pink morsel,$3.00,532,"$1,596.00",2020-05-18,south
1370,pink morsel,$3.00,589,"$1,767.00",2020-05-18,east
1371,pink morsel,$3.00,561,"$1,683.00",2020-05-18,west
1372,pink morsel,$3.00,547,"$1,641.00",2020-05-19,north
1373,pink morsel,$3.00,571,"$1,713.00",2020-05-19,south
1374,pink morsel,$3.00,505,"$1,515.00",2020-05-19,east
1375,pink morsel,$3.00,534,"$1,602.00",2020-05-19,west
1376,pink morsel,$3.00,525,"$1,575.00",2020-05-20,north
1377,pink morsel,$3.00,597,"$1,791.00",2020-05-20,south
1378,pink morsel,$3.00,515,"$1,545.00",2020-05-20,east
1379,pink morsel,$3.00,562,"$1,686.00",2020-05-20,west
1380,pink morsel,$3.00,529,"$1,587.00",2020-05-21,north
1381,pink morsel,$3.00,597,"$1,791.00",2020-05-21,south
1382,pink morsel,$3.00,551,"$1,653.00",2020-05-21,east
1383,pink morsel,$3.00,557,"$1,671.00",2020-05-21,west
1384,pink morsel,$3.00,514,"$1,542.00",2020-05-22,north
1385,pink morsel,$3.00,562,"$1,686.00",2020-05-22,south
1386,pink morsel,$3.00,523,"$1,569.00",2020-05-22,east
1387,pink morsel,$3.00,506,"$1,518.00",2020-05-22,west
1388,pink morsel,$3.00,540,"$1,620.00",2020-05-23,north
1389,pink morsel,$3.00,512,"$1,536.00",2020-05-23,south
1390,pink morsel,$3.00,571,"$1,713.00",2020-05-23,east
1391,pink morsel,$3.00,596,"$1,788.00",2020-05-23,west
1392,pink morsel,$3.00,591,"$1,773.00",2020-05-24,north
1393,pink morsel,$3.00,595,"$1,785.00",2020-05-24,south
1394,pink morsel,$3.00,503,"$1,509.00",2020-05-24,east
1395,pink morsel,$3.00,571,"$1,713.00",2020-05-24,west
1396,pink morsel,$3.00,512,"$1,536.00",2020-05-25,north
1397,pink morsel,$3.00,568,"$1,704.00",2020-05-25,south
1398,pink morsel,$3.00,521,"$1,563.00",2020-05-25,east
1399,pink morsel,$3.00,513,"$1,539.00",2020-05-25,west
1400,pink morsel,$3.00,515,"$1,545.00",2020-05-26,north
1401,pink morsel,$3.00,510,"$1,530.00",2020-05-26,south
1402,pink morsel,$3.00,586,"$1,758.00",2020-05-26,east
1403,pink morsel,$3.00,552,"$1,656.00",2020-05-26,west
1404,pink morsel,$3.00,521,"$1,563.00",2020-05-27,north
1405,pink morsel,$3.00,586,"$1,758.00",2020-05-27,south
1406,pink morsel,$3.00,552,"$1,656.00",2020-05-27,east
1407,pink morsel,$3.00,569,"$1,707.00",2020-05-27,west
1408,pink morsel,$3.00,527,"$1,581.00",2020-05-28,north
1409,pink morsel,$3.00,523,"$1,569.00",2020-05-28,south
1410,pink morsel,$3.00,511,"$1,533.00",2020-05-28,east
1411,pink morsel,$3.00,522,"$1,566.00",2020-05-28,west
1412,pink morsel,$3.00,574,"$1,722.00",2020-05-29,north
1413,pink morsel,$3.00,534,"$1,602.00",2020-05-29,south
1414,pink morsel,$3.00,566,"$1,698.00",2020-05-29,east
1415,pink morsel,$3.00,522,"$1,566.00",2020-05-29,west
1416,pink morsel,$3.00,533,"$1,599.00",2020-05-30,north
1417,pink morsel,$3.00,596,"$1,788.00",2020-05-30,south
1418,pink morsel,$3.00,581,"$1,743.00",2020-05-30,east
1419,pink morsel,$3.00,549,"$1,647.00",2020-05-30,west
1420,pink morsel,$3.00,522,"$1,566.00",2020-05-31,north
1421,pink morsel,$3.00,536,"$1,608.00",2020-05-31,south
1422,pink morsel,$3.00,597,"$1,791.00",2020-05-31,east
1423,pink morsel,$3.00,588,"$1,764.00",2020-05-31,west
1424,pink morsel,$3.00,584,"$1,752.00",2020-06-01,north
1425,pink morsel,$3.00,536,"$1,608.00",2020-06-01,south
1426,pink morsel,$3.00,518,"$1,554.00",2020-06-01,east
1427,pink morsel,$3.00,570,"$1,710.00",2020-06-01,west
1428,pink morsel,$3.00,559,"$1,677.00",2020-06-02,north
1429,pink morsel,$3.00,598,"$1,794.00",2020-06-02,south
1430,pink morsel,$3.00,600,"$1,800.00",2020-06-02,east
1431,pink morsel,$3.00,589,"$1,767.00",2020-06-02,west
1432,pink morsel,$3.00,594,"$1,782.00",2020-06-03,north
1433,pink morsel,$3.00,528,"$1,584.00",2020-06-03,south
1434,pink morsel,$3.00,515,"$1,545.00",2020-06-03,east
1435,pink morsel,$3.00,539,"$1,617.00",2020-06-03,west
1436,pink morsel,$3.00,548,"$1,644.00",2020-06-04,north
1437,pink morsel,$3.00,509,"$1,527.00",2020-06-04,south
1438,pink morsel,$3.00,569,"$1,707.00",2020-06-04,east
1439,pink morsel,$3.00,591,"$1,773.00",2020-06-04,west
1440,pink morsel,$3.00,529,"$1,587.00",2020-06-05,north
1441,pink morsel,$3.00,544,"$1,632.00",2020-06-05,south
1442,pink morsel,$3.00,523,"$1,569.00",2020-06-05,east
1443,pink morsel,$3.00,522,"$1,566.00",2020-06-05,west
1444,pink morsel,$3.00,561,"$1,683.00",2020-06-06,north
1445,pink morsel,$3.00,563,"$1,689.00",2020-06-06,south
1446,pink morsel,$3.00,568,"$1,704.00",2020-06-06,east
1447,pink morsel,$3.00,583,"$1,749.00",2020-06-06,west
1448,pink morsel,$3.00,540,"$1,620.00",2020-06-07,north
1449,pink morsel,$3.00,550,"$1,650.00",2020-06-07,south
1450,pink morsel,$3.00,581,"$1,743.00",2020-06-07,east
1451,pink morsel,$3.00,558,"$1,674.00",2020-06-07,west
1452,pink morsel,$3.00,509,"$1,527.00",2020-06-08,north
1453,pink morsel,$3.00,546,"$1,638.00",2020-06-08,south
1454,pink morsel,$3.00,528,"$1,584.00",2020-06-08,east
1455,pink morsel,$3.00,565,"$1,695.00",2020-06-08,west
1456,pink morsel,$3.00,501,"$1,503.00",2020-06-09,north
1457,pink morsel,$3.00,523,"$1,569.00",2020-06-09,south
1458,pink morsel,$3.00,524,"$1,572.00",2020-06-09,east
1459,pink morsel,$3.00,531,"$1,593.00",2020-06-09,west
1460,pink morsel,$3.00,587,"$1,761.00",2020-06-10,north
1461,pink morsel,$3.00,504,"$1,512.00",2020-06-10,south
1462,pink morsel,$3.00,539,"$1,617.00",2020-06-10,east
1463,pink morsel,$3.00,531,"$1,593.00",2020-06-10,west
1464,pink morsel,$3.00,530,"$1,590.00",2020-06-11,north
1465,pink morsel,$3.00,537,"$1,611.00",2020-06-11,south
1466,pink morsel,$3.00,573,"$1,719.00",2020-06-11,east
1467,pink morsel,$3.00,573,"$1,719.00",2020-06-11,west
1468,pink morsel,$3.00,504,"$1,512.00",2020-06-12,north
1469,pink morsel,$3.00,592,"$1,776.00",2020-06-12,south
1470,pink morsel,$3.00,525,"$1,575.00",2020-06-12,east
1471,pink morsel,$3.00,582,"$1,746.00",2020-06-12,west
1472,pink morsel,$3.00,527,"$1,581.00",2020-06-13,north
1473,pink morsel,$3.00,563,"$1,689.00",2020-06-13,south
1474,pink morsel,$3.00,592,"$1,776.00",2020-06-13,east
1475,pink morsel,$3.00,520,"$1,560.00",2020-06-13,west
1476,pink morsel,$3.00,578,"$1,734.00",2020-06-14,north
1477,pink morsel,$3.00,596,"$1,788.00",2020-06-14,south
1478,pink morsel,$3.00,581,"$1,743.00",2020-06-14,east
1479,pink morsel,$3.00,573,"$1,719.00",2020-06-14,west
1480,pink morsel,$3.00,514,"$1,542.00",2020-06-15,north
1481,pink morsel,$3.00,586,"$1,758.00",2020-06-15,south
1482,pink morsel,$3.00,558,"$1,674.00",2020-06-15,east
1483,pink morsel,$3.00,528,"$1,584.00",2020-06-15,west
1484,pink morsel,$3.00,556,"$1,668.00",2020-06-16,north
1485,pink morsel,$3.00,540,"$1,620.00",2020-06-16,south
1486,pink morsel,$3.00,565,"$1,695.00",2020-06-16,east
1487,pink morsel,$3.00,546,"$1,638.00",2020-06-16,west
1488,pink morsel,$3.00,518,"$1,554.00",2020-06-17,north
1489,pink morsel,$3.00,553,"$1,659.00",2020-06-17,south
1490,pink morsel,$3.00,578,"$1,734.00",2020-06-17,east
1491,pink morsel,$3.00,509,"$1,527.00",2020-06-17,west
1492,pink morsel,$3.00,537,"$1,611.00",2020-06-18,north
1493,pink morsel,$3.00,578,"$1,734.00",2020-06-18,south
1494,pink morsel,$3.00,581,"$1,743.00",2020-06-18,east
1495,pink morsel,$3.00,519,"$1,557.00",2020-06-18,west
1496,pink morsel,$3.00,600,"$1,800.00",2020-06-19,north
1497,pink morsel,$3.00,512,"$1,536.00",2020-06-19,south
1498,pink morsel,$3.00,526,"$1,578.00",2020-06-19,east
1499,pink morsel,$3.00,505,"$1,515.00",2020-06-19,west
1500,pink morsel,$3.00,549,"$1,647.00",2020-06-20,north
1501,pink morsel,$3.00,547,"$1,641.00",2020-06-20,south
1502,pink morsel,$3.00,538,"$1,614.00",2020-06-20,east
1503,pink morsel,$3.00,506,"$1,518.00",2020-06-20,west
1504,pink morsel,$3.00,585,"$1,755.00",2020-06-21,north
1505,pink morsel,$3.00,540,"$1,620.00",2020-06-21,south
1506,pink morsel,$3.00,575,"$1,725.00",2020-06-21,east
1507,pink morsel,$3.00,556,"$1,668.00",2020-06-21,west
1508,pink morsel,$3.00,587,"$1,761.00",2020-06-22,north
1509,pink morsel,$3.00,514,"$1,542.00",2020-06-22,south
1510,pink morsel,$3.00,513,"$1,539.00",2020-06-22,east
1511,pink morsel,$3.00,508,"$1,524.00",2020-06-22,west
1512,pink morsel,$3.00,589,"$1,767.00",2020-06-23,north
1513,pink morsel,$3.00,527,"$1,581.00",2020-06-23,south
1514,pink morsel,$3.00,590,"$1,770.00",2020-06-23,east
1515,pink morsel,$3.00,586,"$1,758.00",2020-06-23,west
1516,pink morsel,$3.00,539,"$1,617.00",2020-06-24,north
1517,pink morsel,$3.00,506,"$1,518.00",2020-06-24,south
1518,pink morsel,$3.00,597,"$1,791.00",2020-06-24,east
1519,pink morsel,$3.00,565,"$1,695.00",2020-06-24,west
1520,pink morsel,$3.00,501,"$1,503.00",2020-06-25,north
1521,pink morsel,$3.00,598,"$1,794.00",2020-06-25,south
1522,pink morsel,$3.00,546,"$1,638.00",2020-06-25,east
1523,pink morsel,$3.00,512,"$1,536.00",2020-06-25,west
1524,pink morsel,$3.00,569,"$1,707.00",2020-06-26,north
1525,pink morsel,$3.00,526,"$1,578.00",2020-06-26,south
1526,pink morsel,$3.00,573,"$1,719.00",2020-06-26,east
1527,pink morsel,$3.00,576,"$1,728.00",2020-06-26,west
1528,pink morsel,$3.00,548,"$1,644.00",2020-06-27,north
1529,pink morsel,$3.00,509,"$1,527.00",2020-06-27,south
1530,pink morsel,$3.00,526,"$1,578.00",2020-06-27,east
1531,pink morsel,$3.00,541,"$1,623.00",2020-06-27,west
1532,pink morsel,$3.00,536,"$1,608.00",2020-06-28,north
1533,pink morsel,$3.00,593,"$1,779.00",2020-06-28,south
1534,pink morsel,$3.00,563,"$1,689.00",2020-06-28,east
1535,pink morsel,$3.00,543,"$1,629.00",2020-06-28,west
1536,pink morsel,$3.00,574,"$1,722.00",2020-06-29,north
1537,pink morsel,$3.00,554,"$1,662.00",2020-06-29,south
1538,pink morsel,$3.00,554,"$1,662.00",2020-06-29,east
1539,pink morsel,$3.00,501,"$1,503.00",2020-06-29,west
1540,pink morsel,$3.00,598,"$1,794.00",2020-06-30,north
1541,pink morsel,$3.00,524,"$1,572.00",2020-06-30,south
1542,pink morsel,$3.00,556,"$1,668.00",2020-06-30,east
1543,pink morsel,$3.00,549,"$1,647.00",2020-06-30,west
1544,pink morsel,$3.00,544,"$1,632.00",2020-07-01,north
1545,pink morsel,$3.00,526,"$1,578.00",2020-07-01,south
1546,pink morsel,$3.00,550,"$1,650.00",2020-07-01,east
1547,pink morsel,$3.00,599,"$1,797.00",2020-07-01,west
1548,pink morsel,$3.00,578,"$1,734.00",2020-07-02,north
1549,pink morsel,$3.00,578,"$1,734.00",2020-07-02,south
1550,pink morsel,$3.00,527,"$1,581.00",2020-07-02,east
1551,pink morsel,$3.00,555,"$1,665.00",2020-07-02,west
1552,pink morsel,$3.00,565,"$1,695.00",2020-07-03,north
1553,pink morsel,$3.00,567,"$1,701.00",2020-07-03,south
1554,pink morsel,$3.00,528,"$1,584.00",2020-07-03,east
1555,pink morsel,$3.00,506,"$1,518.00",2020-07-03,west
1556,pink morsel,$3.00,579,"$1,737.00",2020-07-04,north
1557,pink morsel,$3.00,552,"$1,656.00",2020-07-04,south
1558,pink morsel,$3.00,565,"$1,695.00",2020-07-04,east
1559,pink morsel,$3.00,521,"$1,563.00",2020-07-04,west
1560,pink morsel,$3.00,596,"$1,788.00",2020-07-05,north
1561,pink morsel,$3.00,582,"$1,746.00",2020-07-05,south
1562,pink morsel,$3.00,549,"$1,647.00",2020-07-05,east
1563,pink morsel,$3.00,509,"$1,527.00",2020-07-05,west
1564,pink morsel,$3.00,516,"$1,548.00",2020-07-06,north
1565,pink morsel,$3.00,524,"$1,572.00",2020-07-06,south
1566,pink morsel,$3.00,523,"$1,569.00",2020-07-06,east
1567,pink morsel,$3.00,509,"$1,527.00",2020-07-06,west
1568,pink morsel,$3.00,500,"$1,500.00",2020-07-07,north
1569,pink morsel,$3.00,597,"$1,791.00",2020-07-07,south
1570,pink morsel,$3.00,552,"$1,656.00",2020-07-07,east
1571,pink morsel,$3.00,581,"$1,743.00",2020-07-07,west
1572,pink morsel,$3.00,521,"$1,563.00",2020-07-08,north
1573,pink morsel,$3.00,574,"$1,722.00",2020-07-08,south
1574,pink morsel,$3.00,586,"$1,758.00",2020-07-08,east
1575,pink morsel,$3.00,508,"$1,524.00",2020-07-08,west
1576,pink morsel,$3.00,596,"$1,788.00",2020-07-09,north
